"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ICRS2016: Cool cars of the day. Am I right?? #ICRS2016 https://t.co/vIdboLhXUk",FALSE,0,NA,2016-06-24 08:14:17,FALSE,NA,"746255108892069888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReefCheckIndo",1,TRUE,FALSE,NA,NA
"RT @stephwear: My only words... Pure brilliance. #ICRS2016 #reefresilience https://t.co/pKmuCQTOIW",FALSE,0,NA,2016-06-24 08:13:58,FALSE,NA,"746255030131392518",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReefCheckIndo",7,TRUE,FALSE,NA,NA
"RT @ProfTerryHughes: New York Times: Finally a good news story - ""Hope for Endangered Reefs"" @CoralCoE #ICRS2016 https://t.co/cAGExOaLYV",FALSE,0,NA,2016-06-24 08:13:31,FALSE,NA,"746254914691567616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReefCheckIndo",20,TRUE,FALSE,NA,NA
"RT @leahmeth: #Coral reef regime shifts are reversible if herbivory is restored - @ProfTerryHughes #ICRS2016 #oceanoptimism https://t.co/j1…",FALSE,0,NA,2016-06-24 08:11:26,FALSE,NA,"746254393775816704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReefCheckIndo",6,TRUE,FALSE,NA,NA
"RT @ICRS2016: Then this happened... #ICRS2016 https://t.co/vIzYh9OoUL",FALSE,0,NA,2016-06-24 08:11:13,FALSE,NA,"746254338595553280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","baumlab",15,TRUE,FALSE,NA,NA
"RT @AlelimonHA: Reef Rapsody....What a beginning guys! @CoralCoE #ICRS2016 https://t.co/6X8vUzEpil",FALSE,0,NA,2016-06-24 08:10:56,FALSE,NA,"746254267606925314",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","baumlab",4,TRUE,FALSE,NA,NA
"RT @Marahh2o: ""Resilience matters to reefs"" the talented Resilience Rhapsody singers #ICRS2016 https://t.co/ddZYkgyBUL",FALSE,0,NA,2016-06-24 08:09:10,FALSE,NA,"746253821542694912",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","baumlab",2,TRUE,FALSE,NA,NA
"RT @wrong_whale: Jump in the water! Notes on @petemumby #ICRS2016 plenary https://t.co/TeAaIeHNZm",FALSE,0,NA,2016-06-24 08:07:02,FALSE,NA,"746253284646617088",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","baumlab",7,TRUE,FALSE,NA,NA
"RT @wrong_whale: Shuffling the deck - coral symbionts. Notes on A Baker, Kushlan, terHorst, and van Oppen #ICRS2016 https://t.co/jQ85sqJ8Bc",FALSE,0,NA,2016-06-24 08:06:22,FALSE,NA,"746253118678011904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","baumlab",11,TRUE,FALSE,NA,NA
"RT @wrong_whale: Door #1 (move), Door #2 (adapt) or Door #3 (die)...Notes on Brown, Barshis, Bay, &amp; Iglesias-Prieto #ICRS2016 https://t.co/…",FALSE,0,NA,2016-06-24 08:06:19,FALSE,NA,"746253102664159232",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","baumlab",3,TRUE,FALSE,NA,NA
"RT @ICRS2016: @discoair said he'd buy every person in the room a beer. Find him! #ICRS2016 https://t.co/PuBBc6uM9U",FALSE,0,NA,2016-06-24 07:53:18,FALSE,NA,"746249828401713152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uqbsagriffiths",2,TRUE,FALSE,NA,NA
"RT @ProfTerryHughes: Please listen- ""I do believe we can save the #GreatBarrierReef, but we have to try harder"" #ICRS2016 https://t.co/j5xa…",FALSE,0,NA,2016-06-24 07:51:15,FALSE,NA,"746249313672650752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","romaintrouble",90,TRUE,FALSE,NA,NA
"RT @MarthaNewKins: #ResilienceRhapsody at #ICRS2016 https://t.co/c4GI3eLF8o",FALSE,0,NA,2016-06-24 07:48:56,FALSE,NA,"746248728940445696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","footesea",3,TRUE,FALSE,NA,NA
"#ResilienceRhapsody #ICRS2016  https://t.co/UcPc5xMHHQ",FALSE,1,NA,2016-06-24 07:47:57,FALSE,NA,"746248481526812672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarthaNewKins",1,FALSE,FALSE,NA,NA
"Best Nemo's Rhapsody ever... #ICRS2016",FALSE,0,NA,2016-06-24 07:45:22,FALSE,NA,"746247833381003264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodcarbal",0,FALSE,FALSE,NA,NA
"That was inspired! A cappella Reef Resilience Bohemian Rhapsody FTW! #ICRS2016 https://t.co/ECgDIR8vM9",FALSE,3,NA,2016-06-24 07:44:01,FALSE,NA,"746247494078599170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","footesea",0,FALSE,FALSE,NA,NA
"RT @ICRS2016: ""We're seeing sterility, coral zombies, in highly-popult'd areas."" Craig Downs, sunscreen effects on coral #ICRS2016 https://…",FALSE,0,NA,2016-06-24 07:42:15,FALSE,NA,"746247047481720832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","JewelNature",13,TRUE,FALSE,NA,NA
"RT @MiaHoogenboom: Kath Berry - suspended coal particles negatively affect coral, seagrass and fish #ICRS2016 @CoralCOE https://t.co/aBVMLH…",FALSE,0,NA,2016-06-24 07:42:07,FALSE,NA,"746247013621108737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kylie_Simmonds",15,TRUE,FALSE,NA,NA
"RT @ICRS2016: ""We're seeing sterility, coral zombies, in highly-popult'd areas."" Craig Downs, sunscreen effects on coral #ICRS2016 https://…",FALSE,0,NA,2016-06-24 07:41:54,FALSE,NA,"746246961494319106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kylie_Simmonds",13,TRUE,FALSE,NA,NA
"RT @physiologyfish: Can #corals recover? If they can regenerate new tissue, keep their good microbes &amp; don't get vibrio, then maybe, says @…",FALSE,0,NA,2016-06-24 07:41:42,FALSE,NA,"746246911502389248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kylie_Simmonds",9,TRUE,FALSE,NA,NA
"Resilience Rhapsody - communicating science at its absolute best #ICRS2016 https://t.co/pwhfZpODPu",FALSE,3,NA,2016-06-24 07:41:35,FALSE,NA,"746246878493184000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadAboutMarine",2,FALSE,FALSE,NA,NA
"RT @NerdyChristie: This is the nerdiest thing ever. #ICRS2016 #FindingNemo https://t.co/jMS6iUaPNy",FALSE,0,NA,2016-06-24 07:41:28,FALSE,NA,"746246852295557120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GuamCoral",9,TRUE,FALSE,NA,NA
"RT @AlelimonHA: Reef Rapsody....What a beginning guys! @CoralCoE #ICRS2016 https://t.co/6X8vUzEpil",FALSE,0,NA,2016-06-24 07:40:11,FALSE,NA,"746246526888878081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kylie_Simmonds",4,TRUE,FALSE,NA,NA
"RT @AbelValdivia: Your awesome science paper is unlikely to make a policy change if you don't advocate for the main message #ICRS2016 https…",FALSE,0,NA,2016-06-24 07:35:51,FALSE,NA,"746245438106284033",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","footesea",8,TRUE,FALSE,NA,NA
"RT @GAhmadia: Helen fox: when monitoring for adaptive management, think about more than data collection #ICRS2016",FALSE,0,NA,2016-06-24 07:35:45,FALSE,NA,"746245411061391360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr_Lionfish",2,TRUE,FALSE,NA,NA
"RT @GAhmadia: Not a bad location for a post-conference meeting @MariaBeger #ICRS2016 https://t.co/vvHrwPXgwO",FALSE,0,NA,2016-06-24 07:35:38,FALSE,NA,"746245381411876864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr_Lionfish",2,TRUE,FALSE,NA,NA
"@wcsfiji @wcsmelanesia team rocking #icrs2016 with great science and style! https://t.co/xmUnmPDUtR",FALSE,6,"wcsfiji",2016-06-24 07:35:10,FALSE,NA,"746245265921708032","508051718","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smangubhai",1,FALSE,FALSE,NA,NA
"RT @rmacpherson: Friday 3pm, Rm 314 during Large Reef Predators session: Get a peek @ new policy tool 4 shark conservation. #ICRS2016 https…",FALSE,0,NA,2016-06-24 07:31:27,FALSE,NA,"746244330868736000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taotaotasi",8,TRUE,FALSE,NA,NA
"RT @AbelValdivia: Your awesome science paper is unlikely to make a policy change if you don't advocate for the main message #ICRS2016 https…",FALSE,0,NA,2016-06-24 07:18:45,FALSE,NA,"746241136067387393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MartaTondera",8,TRUE,FALSE,NA,NA
"RT @AustCoralReefs: Regime shifts are reversible if herbivory is restored. A brave new world, uncertain as temperature rises @ProfTerryHugh…",FALSE,0,NA,2016-06-24 07:18:24,FALSE,NA,"746241045185191937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefevolution",1,TRUE,FALSE,NA,NA
"RT @TiffoFisho: #ICRS2016 support oldest coral reef society: buy @AustCoralReefs gear &amp; say g'day! @AshtonGainsford @TiffoFisho https://t.c…",FALSE,0,NA,2016-06-24 07:18:13,FALSE,NA,"746241001816154114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefevolution",4,TRUE,FALSE,NA,NA
"RT @paloma_matis: Tough time getting into 305 to see J Jackson. Luckily his voice projection is on point #ICRS2016 https://t.co/SdkWfqPN8D",FALSE,0,NA,2016-06-24 07:18:00,FALSE,NA,"746240944027013120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefevolution",1,TRUE,FALSE,NA,NA
"RT @OceanTippingPts: Ancient and current habitat size show strong affect on #coralreef species generic diversity. - Kim Selkoe @nceas #ICRS…",FALSE,0,NA,2016-06-24 07:16:49,FALSE,NA,"746240648731328512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomNCollins",2,TRUE,FALSE,NA,NA
"Cool cars of the day. Am I right?? #ICRS2016 https://t.co/vIdboLhXUk",FALSE,3,NA,2016-06-24 07:15:53,FALSE,NA,"746240413187530752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ICRS2016",1,FALSE,FALSE,NA,NA
"RT @NerdyChristie: This is the nerdiest thing ever. #ICRS2016 #FindingNemo https://t.co/jMS6iUaPNy",FALSE,0,NA,2016-06-24 07:15:13,FALSE,NA,"746240243439804417",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","footesea",9,TRUE,FALSE,NA,NA
"RT @leahmeth: #Coral reef regime shifts are reversible if herbivory is restored - @ProfTerryHughes #ICRS2016 #oceanoptimism https://t.co/j1…",FALSE,0,NA,2016-06-24 07:14:35,FALSE,NA,"746240084760887296",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","footesea",6,TRUE,FALSE,NA,NA
"RT @paloma_matis: Enjoying the conference dinner after surviving a few days of the coral reef science Olympics #ICRS2016 ������������������ https://t.co/b…",FALSE,0,NA,2016-06-24 07:14:19,FALSE,NA,"746240019342331904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefevolution",3,TRUE,FALSE,NA,NA
"RT @ICRS2016: Then this happened... #ICRS2016 https://t.co/vIzYh9OoUL",FALSE,0,NA,2016-06-24 07:13:06,FALSE,NA,"746239712466112513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alliarosedy",15,TRUE,FALSE,NA,NA
"Tonight was super fun! #icrs2016 #goodvibes https://t.co/urBOswqnDa",FALSE,2,NA,2016-06-24 07:11:47,FALSE,NA,"746239380243746816",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ICRS2016",0,FALSE,FALSE,NA,NA
"RT @TiffoFisho: Fish larger in protected areas #ICRS2016 S. Lindfield #Palau fisheries great evidence for successful fishery mgmt https://t…",FALSE,0,NA,2016-06-24 07:10:48,FALSE,NA,"746239131802427392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefevolution",3,TRUE,FALSE,NA,NA
"RT @ICRS2016: @discoair said he'd buy every person in the room a beer. Find him! #ICRS2016 https://t.co/PuBBc6uM9U",FALSE,0,NA,2016-06-24 07:07:17,FALSE,NA,"746238247701909506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoleahLamb",2,TRUE,FALSE,NA,NA
"RT @leahmeth: #Coral reef regime shifts are reversible if herbivory is restored - @ProfTerryHughes #ICRS2016 #oceanoptimism https://t.co/j1…",FALSE,0,NA,2016-06-24 07:06:45,FALSE,NA,"746238112494399488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomNCollins",6,TRUE,FALSE,NA,NA
"RT @GrouperDoc: We restored an entire coral reef in Seychelles &amp; it works. #OceanOptimism #ICRS2016 @ICRS2016 @BlueSeychelles  https://t.co…",FALSE,0,NA,2016-06-24 07:06:01,FALSE,NA,"746237929140346881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ICRS2016",3,TRUE,FALSE,NA,NA
"RT @MiaHoogenboom: Kath Berry - suspended coal particles negatively affect coral, seagrass and fish #ICRS2016 @CoralCOE https://t.co/aBVMLH…",FALSE,0,NA,2016-06-24 07:00:30,FALSE,NA,"746236542725689344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefevolution",15,TRUE,FALSE,NA,NA
"RT @LaurenNadler: Incredible geographic sampling range to characterise endemism in #RedSea @ReefEcologyLab #ICRS2016 https://t.co/n0SPz0yEBI",FALSE,0,NA,2016-06-24 06:59:59,FALSE,NA,"746236412366749696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefevolution",2,TRUE,FALSE,NA,NA
"RT @CoralReefFish: Line Bay's group found signal of selection at small scales in corals at the GBR #ICRS2016 https://t.co/OWsYfs87vf",FALSE,0,NA,2016-06-24 06:59:26,FALSE,NA,"746236273019412482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefevolution",2,TRUE,FALSE,NA,NA
"RT @NerdyChristie: This is the nerdiest thing ever. #ICRS2016 #FindingNemo https://t.co/jMS6iUaPNy",FALSE,0,NA,2016-06-24 06:57:30,FALSE,NA,"746235787721609216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kdgorospe",9,TRUE,FALSE,NA,NA
"RT @spinnershark7: Tomorrow is large predator day at #ICRS2016! Check into Session 22 to talk reef predator science &amp; conservation https://…",FALSE,0,NA,2016-06-24 06:52:34,FALSE,NA,"746234543011598336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OceaniaSharks",5,TRUE,FALSE,NA,NA
"RT @ProfTerryHughes: Please listen- ""I do believe we can save the #GreatBarrierReef, but we have to try harder"" #ICRS2016 https://t.co/j5xa…",FALSE,0,NA,2016-06-24 06:51:50,FALSE,NA,"746234362014818305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefevolution",90,TRUE,FALSE,NA,NA
"RT @DrJDonel: Janice Lough: +1.5 degree targets too warm for coral reefs #ICRS2016",FALSE,0,NA,2016-06-24 06:51:40,FALSE,NA,"746234316607234048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefevolution",3,TRUE,FALSE,NA,NA
"These coral photos look like art #ICRS2016 #ICRS #coral #science #art https://t.co/RuZn0IUr12",FALSE,2,NA,2016-06-24 06:48:52,FALSE,NA,"746233615604822017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highcheyy",0,FALSE,FALSE,NA,NA
".@BurkepileLab and other fun #ICRS2016 people. After party at harbor bar tonight",FALSE,0,NA,2016-06-24 06:48:20,FALSE,NA,"746233479973593092",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UNdertheCblog",0,FALSE,FALSE,NA,NA
"Gotta love dark humor ������������ #ICRS2016 #icrs #ocean #love #hearttheocean https://t.co/J7fSDtsvK8",FALSE,2,NA,2016-06-24 06:48:16,FALSE,NA,"746233464521789440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highcheyy",0,FALSE,FALSE,NA,NA
"RT @readfearn: ""Not a single scientist at #ICRS2016 who will support the position taken by Ridd, Curry or Steele"" https://t.co/0vmds7NKvE",FALSE,0,NA,2016-06-24 06:47:26,FALSE,NA,"746233251388264448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkPlackett1",1,TRUE,FALSE,NA,NA
"RT @ICRS2016: Then this happened... #ICRS2016 https://t.co/vIzYh9OoUL",FALSE,0,NA,2016-06-24 06:45:32,FALSE,NA,"746232774621696000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","discoair",15,TRUE,FALSE,NA,NA
"#ICRS2016 #Aiptasia model system w00t https://t.co/uozTJJhIdo",FALSE,4,NA,2016-06-24 06:43:18,FALSE,NA,"746232213520293888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefgenomics",0,FALSE,FALSE,NA,NA
"@discoair said he'd buy every person in the room a beer. Find him! #ICRS2016 https://t.co/PuBBc6uM9U",FALSE,1,"discoair",2016-06-24 06:43:14,FALSE,NA,"746232197946871809","3016177240","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ICRS2016",2,FALSE,FALSE,NA,NA
"RT @ICRS2016: Then this happened... #ICRS2016 https://t.co/vIzYh9OoUL",FALSE,0,NA,2016-06-24 06:40:47,FALSE,NA,"746231579773546496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AMAddamo",15,TRUE,FALSE,NA,NA
"RT @ICRS2016: Should Scientists Researching Oceans Also Help Save Them? - Civil Beat News #ICRS2016 @ConservationOrg  https://t.co/B5k9hncJ…",FALSE,0,NA,2016-06-24 06:40:26,FALSE,NA,"746231493010161664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dwmnews_am",13,TRUE,FALSE,NA,NA
"""Not a single scientist at #ICRS2016 who will support the position taken by Ridd, Curry or Steele"" https://t.co/0vmds7NKvE",FALSE,0,NA,2016-06-24 06:40:20,FALSE,NA,"746231464732164097",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","readfearn",1,FALSE,FALSE,NA,NA
"RT @spinnershark7: Tomorrow is large predator day at #ICRS2016! Check into Session 22 to talk reef predator science &amp; conservation https://…",FALSE,0,NA,2016-06-24 06:40:13,FALSE,NA,"746231436370292736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SharkColin",5,TRUE,FALSE,NA,NA
"RT @leahmeth: #Coral reef regime shifts are reversible if herbivory is restored - @ProfTerryHughes #ICRS2016 #oceanoptimism https://t.co/j1…",FALSE,0,NA,2016-06-24 06:40:11,FALSE,NA,"746231426601746432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FredrikMoberg",6,TRUE,FALSE,NA,NA
"RT @stephwear: My only words... Pure brilliance. #ICRS2016 #reefresilience https://t.co/pKmuCQTOIW",FALSE,0,NA,2016-06-24 06:40:06,FALSE,NA,"746231409287667712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProfTerryHughes",7,TRUE,FALSE,NA,NA
"RT @paloma_matis: Enjoying the conference dinner after surviving a few days of the coral reef science Olympics #ICRS2016 ������������������ https://t.co/b…",FALSE,0,NA,2016-06-24 06:36:56,FALSE,NA,"746230610436333568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peterericthor",3,TRUE,FALSE,NA,NA
"RT @ICRS2016: Then this happened... #ICRS2016 https://t.co/vIzYh9OoUL",FALSE,0,NA,2016-06-24 06:36:38,FALSE,NA,"746230533894479872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peterericthor",15,TRUE,FALSE,NA,NA
"RT @ICRS2016: Then this happened... #ICRS2016 https://t.co/vIzYh9OoUL",FALSE,0,NA,2016-06-24 06:34:53,FALSE,NA,"746230096692862976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joanna_M_Murray",15,TRUE,FALSE,NA,NA
